user_id,variant,device,country,prior_30d_sessions,converted_7d,sessions_7d,revenue_7d
U07609,treatment,console,FR,6,1,3,16.77
U07610,control,desktop,FR,10,0,5,0.0
U07611,control,mobile,US,3,1,4,7.5
U07612,treatment,console,FR,7,0,4,0.0
U07613,control,mobile,UK,3,1,7,11.33
U07614,control,mobile,US,5,0,2,0.0
U07615,treatment,desktop,FR,3,1,5,8.96
U07616,treatment,mobile,DE,5,0,2,0.0
U07617,treatment,mobile,CA,5,1,6,25.93
U07618,control,mobile,US,6,0,5,0.0
U07619,treatment,console,CA,6,1,4,13.42
U07620,control,desktop,UK,6,0,7,0.0
U07621,treatment,console,UK,5,0,3,0.0
U07622,control,console,US,4,0,1,0.0
U07623,treatment,mobile,FR,5,1,7,20.26
U07624,treatment,console,UK,8,0,4,0.0
U07625,treatment,desktop,US,4,0,6,0.0
U07626,treatment,mobile,CA,5,0,4,0.0
U07627,treatment,console,DE,4,0,2,0.0
U07628,control,console,US,4,0,2,0.0
U07629,control,mobile,UK,9,0,5,0.0
U07630,treatment,console,FR,6,1,5,25.84
U07631,treatment,mobile,CA,2,0,2,0.0
U07632,treatment,console,DE,5,0,0,0.0
U07633,treatment,desktop,UK,7,0,5,0.0
U07634,control,mobile,US,9,0,6,0.0
U07635,treatment,console,US,5,0,0,0.0
U07636,control,desktop,CA,6,0,2,0.0
U07637,control,mobile,FR,5,0,4,0.0
U07638,control,console,FR,3,0,3,0.0
U07639,control,console,US,3,0,7,0.0
U07640,control,desktop,UK,6,0,3,0.0
U07641,control,desktop,FR,6,0,7,0.0
U07642,treatment,mobile,DE,5,0,5,0.0
U07643,treatment,mobile,UK,3,1,2,5.64
U07644,treatment,desktop,FR,1,1,3,21.31
U07645,control,mobile,UK,3,1,3,10.82
U07646,treatment,desktop,DE,3,1,5,26.39
U07647,treatment,console,DE,8,0,6,0.0
U07648,control,console,UK,7,0,2,0.0
U07649,treatment,desktop,FR,3,0,2,0.0
U07650,treatment,desktop,US,5,0,1,0.0
U07651,control,console,US,3,1,6,20.27
U07652,control,console,CA,6,0,5,0.0
U07653,treatment,mobile,CA,8,0,4,0.0
U07654,control,desktop,US,3,1,6,26.54
U07655,treatment,mobile,DE,2,0,0,0.0
U07656,treatment,mobile,US,6,0,7,0.0
U07657,treatment,mobile,FR,7,0,3,0.0
U07658,control,desktop,US,6,0,1,0.0
U07659,control,console,US,1,0,4,0.0
U07660,treatment,console,UK,6,0,5,0.0
U07661,treatment,mobile,CA,8,0,3,0.0
U07662,control,mobile,CA,11,0,3,0.0
U07663,control,mobile,US,10,0,2,0.0
U07664,treatment,mobile,US,5,0,1,0.0
U07665,control,mobile,US,5,0,4,0.0
U07666,control,console,UK,3,0,2,0.0
U07667,treatment,mobile,UK,7,0,5,0.0
U07668,control,console,FR,7,0,2,0.0
U07669,control,mobile,US,5,0,2,0.0
U07670,treatment,desktop,US,3,0,4,0.0
U07671,control,console,CA,3,1,5,19.6
U07672,control,console,UK,4,1,6,19.43
U07673,control,mobile,US,6,0,2,0.0
U07674,control,console,CA,5,0,5,0.0
U07675,treatment,mobile,FR,4,0,1,0.0
U07676,control,console,US,3,0,3,0.0
U07677,control,mobile,US,12,0,3,0.0
U07678,control,desktop,FR,3,0,2,0.0
U07679,treatment,desktop,UK,6,0,3,0.0
U07680,control,console,US,5,1,5,8.89
U07681,treatment,console,US,6,0,8,0.0
U07682,treatment,mobile,FR,3,0,2,0.0
U07683,treatment,console,US,7,0,5,0.0
U07684,treatment,mobile,US,5,0,5,0.0
U07685,treatment,mobile,FR,3,0,5,0.0
U07686,treatment,mobile,UK,5,0,4,0.0
U07687,control,mobile,DE,5,0,4,0.0
U07688,control,mobile,CA,6,0,2,0.0
U07689,treatment,desktop,DE,4,0,2,0.0
U07690,treatment,mobile,UK,4,0,3,0.0
U07691,control,desktop,CA,4,0,4,0.0
U07692,control,mobile,UK,11,0,5,0.0
U07693,treatment,desktop,US,7,0,6,0.0
U07694,treatment,mobile,UK,4,0,5,0.0
U07695,control,mobile,DE,5,0,3,0.0
U07696,treatment,desktop,US,5,0,2,0.0
U07697,control,console,US,3,1,3,20.3
U07698,control,console,US,2,0,2,0.0
U07699,treatment,mobile,US,4,0,2,0.0
U07700,control,console,FR,8,0,5,0.0
U07701,treatment,desktop,US,4,1,3,18.35
U07702,treatment,console,US,2,0,5,0.0
U07703,control,mobile,UK,5,0,5,0.0
U07704,control,mobile,CA,4,0,6,0.0
U07705,control,mobile,US,8,0,3,0.0
U07706,treatment,console,US,4,0,2,0.0
U07707,treatment,mobile,US,6,0,5,0.0
U07708,control,mobile,CA,5,0,2,0.0
U07709,treatment,desktop,DE,3,0,4,0.0
U07710,control,console,UK,5,1,5,6.68
U07711,treatment,desktop,UK,3,1,4,7.59
U07712,control,desktop,US,7,0,3,0.0
U07713,control,mobile,UK,5,0,3,0.0
U07714,control,console,DE,5,0,5,0.0
U07715,control,mobile,US,2,0,0,0.0
U07716,treatment,mobile,US,6,0,8,0.0
U07717,treatment,desktop,FR,9,0,7,0.0
U07718,control,mobile,US,7,0,5,0.0
U07719,control,desktop,UK,3,0,4,0.0
U07720,control,desktop,US,5,0,3,0.0
U07721,control,mobile,FR,2,0,3,0.0
U07722,control,mobile,FR,4,0,1,0.0
U07723,treatment,mobile,FR,3,0,0,0.0
U07724,treatment,mobile,FR,10,1,3,47.31
U07725,treatment,console,UK,4,0,6,0.0
U07726,treatment,desktop,UK,5,0,3,0.0
U07727,treatment,mobile,UK,4,0,5,0.0
U07728,treatment,mobile,UK,5,1,7,9.18
U07729,control,console,FR,3,0,2,0.0
U07730,control,console,UK,7,0,3,0.0
U07731,treatment,console,US,5,0,2,0.0
U07732,treatment,mobile,US,8,1,3,19.61
U07733,control,desktop,FR,5,1,6,7.84
U07734,control,mobile,FR,5,0,4,0.0
U07735,treatment,console,FR,5,1,6,17.38
U07736,treatment,mobile,US,5,0,5,0.0
U07737,control,desktop,CA,5,0,4,0.0
U07738,control,mobile,FR,3,0,2,0.0
U07739,treatment,console,DE,4,0,4,0.0
U07740,control,mobile,DE,6,0,1,0.0
U07741,treatment,console,US,5,0,7,0.0
U07742,treatment,mobile,DE,7,0,3,0.0
U07743,control,console,CA,7,0,6,0.0
U07744,treatment,mobile,US,6,0,4,0.0
U07745,control,desktop,US,6,0,1,0.0
U07746,control,console,US,6,0,4,0.0
U07747,treatment,mobile,CA,7,0,3,0.0
U07748,control,mobile,US,4,0,1,0.0
U07749,control,mobile,CA,2,0,4,0.0
U07750,treatment,mobile,DE,6,0,1,0.0
U07751,treatment,desktop,US,1,0,1,0.0
U07752,treatment,mobile,US,6,0,5,0.0
U07753,control,mobile,UK,5,0,3,0.0
U07754,treatment,mobile,US,6,0,3,0.0
U07755,treatment,mobile,US,10,1,4,15.8
U07756,control,mobile,US,3,0,7,0.0
U07757,treatment,desktop,US,5,0,0,0.0
U07758,treatment,mobile,US,5,0,4,0.0
U07759,control,console,FR,3,0,1,0.0
U07760,treatment,console,UK,10,0,5,0.0
U07761,treatment,mobile,CA,3,1,1,9.36
U07762,control,console,US,1,0,8,0.0
U07763,control,desktop,DE,4,0,2,0.0
U07764,treatment,desktop,UK,2,1,5,12.46
U07765,control,mobile,UK,5,0,4,0.0
U07766,treatment,desktop,DE,3,0,4,0.0
U07767,treatment,mobile,CA,3,0,1,0.0
U07768,treatment,desktop,US,6,0,9,0.0
U07769,control,mobile,UK,5,0,1,0.0
U07770,treatment,mobile,FR,4,0,5,0.0
U07771,control,desktop,CA,3,0,6,0.0
U07772,control,mobile,DE,3,1,4,12.03
U07773,control,mobile,UK,8,0,4,0.0
U07774,treatment,console,US,5,0,7,0.0
U07775,treatment,mobile,CA,7,0,4,0.0
U07776,treatment,mobile,UK,6,0,5,0.0
U07777,control,mobile,UK,6,0,6,0.0
U07778,control,console,DE,4,0,2,0.0
U07779,treatment,desktop,US,9,0,5,0.0
U07780,control,desktop,US,6,0,3,0.0
U07781,treatment,console,DE,4,0,6,0.0
U07782,control,desktop,CA,4,1,4,13.94
U07783,treatment,console,FR,2,0,2,0.0
U07784,control,desktop,UK,6,1,3,7.02
U07785,treatment,console,FR,4,0,3,0.0
U07786,control,desktop,DE,3,0,2,0.0
U07787,control,mobile,US,6,0,5,0.0
U07788,control,mobile,UK,8,0,2,0.0
U07789,control,mobile,CA,7,0,1,0.0
U07790,control,desktop,UK,5,0,4,0.0
U07791,control,console,UK,4,0,3,0.0
U07792,control,console,DE,5,0,5,0.0
U07793,treatment,console,FR,6,0,3,0.0
U07794,treatment,desktop,US,4,0,3,0.0
U07795,treatment,console,DE,5,0,3,0.0
U07796,control,desktop,FR,4,0,6,0.0
U07797,control,mobile,FR,2,0,3,0.0
U07798,control,desktop,FR,3,0,3,0.0
U07799,control,mobile,UK,7,0,2,0.0
U07800,control,mobile,FR,2,0,4,0.0
U07801,treatment,mobile,US,3,0,4,0.0
U07802,treatment,mobile,US,8,0,4,0.0
U07803,treatment,mobile,UK,4,0,3,0.0
U07804,treatment,mobile,US,6,0,4,0.0
U07805,treatment,console,UK,7,0,7,0.0
U07806,control,mobile,US,6,0,1,0.0
U07807,control,console,UK,6,0,5,0.0
U07808,control,mobile,DE,4,0,7,0.0
U07809,treatment,console,UK,5,0,5,0.0
U07810,treatment,console,DE,8,0,3,0.0
U07811,treatment,console,DE,4,0,2,0.0
U07812,control,desktop,US,6,0,2,0.0
U07813,treatment,desktop,CA,6,1,3,10.35
U07814,control,mobile,US,5,0,3,0.0
U07815,treatment,mobile,FR,5,0,5,0.0
U07816,control,console,US,3,0,1,0.0
U07817,control,mobile,FR,6,0,4,0.0
U07818,control,mobile,FR,6,0,3,0.0
U07819,treatment,console,US,4,0,4,0.0
U07820,control,mobile,CA,9,0,4,0.0
U07821,control,desktop,UK,7,0,2,0.0
U07822,control,mobile,FR,3,1,3,8.96
U07823,treatment,mobile,US,5,0,8,0.0
U07824,treatment,mobile,UK,8,1,3,17.17
U07825,control,desktop,DE,4,0,1,0.0
U07826,treatment,console,UK,9,0,6,0.0
U07827,treatment,console,FR,4,1,2,10.81
U07828,treatment,mobile,FR,6,0,1,0.0
U07829,treatment,mobile,DE,5,0,3,0.0
U07830,treatment,console,US,8,0,5,0.0
U07831,control,mobile,CA,2,0,5,0.0
U07832,control,mobile,FR,4,0,4,0.0
U07833,control,desktop,DE,5,1,3,29.18
U07834,control,console,US,3,0,6,0.0
U07835,treatment,mobile,US,1,0,3,0.0
U07836,control,mobile,US,8,0,4,0.0
U07837,control,console,FR,5,0,4,0.0
U07838,treatment,console,US,6,0,4,0.0
U07839,control,desktop,US,5,0,1,0.0
U07840,control,desktop,US,4,1,7,15.46
U07841,control,console,US,1,0,2,0.0
U07842,treatment,desktop,DE,4,0,2,0.0
U07843,treatment,console,FR,7,0,1,0.0
U07844,treatment,desktop,CA,8,1,8,7.12
U07845,treatment,mobile,UK,6,0,3,0.0
U07846,control,console,UK,9,0,3,0.0
U07847,treatment,desktop,US,6,0,4,0.0
U07848,control,mobile,FR,3,0,4,0.0
U07849,treatment,desktop,CA,4,0,7,0.0
U07850,control,console,UK,4,1,1,26.13
U07851,control,mobile,US,5,0,7,0.0
U07852,treatment,console,CA,3,1,3,20.3
U07853,treatment,mobile,US,3,0,1,0.0
U07854,treatment,desktop,US,4,0,3,0.0
U07855,treatment,console,US,3,0,6,0.0
U07856,control,console,UK,2,0,3,0.0
U07857,treatment,console,UK,4,0,2,0.0
U07858,treatment,desktop,DE,2,1,6,11.03
U07859,control,desktop,DE,2,0,1,0.0
U07860,treatment,desktop,US,2,0,5,0.0
U07861,control,mobile,DE,4,0,2,0.0
U07862,treatment,desktop,UK,5,0,3,0.0
U07863,treatment,desktop,UK,2,0,2,0.0
U07864,treatment,desktop,UK,8,0,3,0.0
U07865,control,mobile,UK,5,1,1,5.22
U07866,treatment,mobile,CA,6,0,3,0.0
U07867,treatment,mobile,US,10,0,2,0.0
U07868,treatment,mobile,UK,5,0,5,0.0
U07869,treatment,mobile,FR,4,0,3,0.0
U07870,control,mobile,US,3,0,3,0.0
U07871,control,console,US,3,0,1,0.0
U07872,treatment,mobile,US,4,0,5,0.0
U07873,treatment,console,UK,2,0,3,0.0
U07874,treatment,mobile,UK,5,0,2,0.0
U07875,control,console,DE,7,1,7,13.37
U07876,control,desktop,US,8,1,2,18.86
U07877,treatment,console,UK,2,0,4,0.0
U07878,treatment,console,FR,2,0,0,0.0
U07879,control,desktop,UK,8,1,2,32.07
U07880,treatment,mobile,US,3,0,6,0.0
U07881,control,desktop,UK,6,0,4,0.0
U07882,control,mobile,UK,5,0,2,0.0
U07883,control,console,US,8,0,3,0.0
U07884,control,console,UK,3,1,2,20.05
U07885,control,mobile,UK,3,0,2,0.0
U07886,control,desktop,US,4,0,1,0.0
U07887,control,mobile,FR,6,0,3,0.0
U07888,control,desktop,US,5,0,1,0.0
U07889,treatment,desktop,UK,3,0,5,0.0
U07890,control,desktop,US,4,0,3,0.0
U07891,treatment,console,US,5,0,3,0.0
U07892,treatment,mobile,US,2,0,2,0.0
U07893,treatment,console,US,3,0,3,0.0
U07894,treatment,desktop,US,7,0,3,0.0
U07895,treatment,mobile,CA,10,0,1,0.0
U07896,control,mobile,FR,2,0,2,0.0
U07897,treatment,mobile,US,4,0,3,0.0
U07898,treatment,desktop,FR,4,1,4,28.85
U07899,control,console,US,3,0,2,0.0
U07900,control,mobile,FR,3,0,5,0.0
U07901,control,mobile,DE,4,1,10,23.06
U07902,control,desktop,DE,3,0,5,0.0
U07903,treatment,mobile,US,4,0,3,0.0
U07904,control,mobile,DE,5,0,2,0.0
U07905,treatment,desktop,US,4,0,5,0.0
U07906,control,mobile,DE,5,1,3,5.76
U07907,control,console,US,5,1,8,2.81
U07908,control,mobile,UK,3,0,1,0.0
U07909,control,desktop,US,3,1,5,14.6
U07910,treatment,mobile,UK,6,0,5,0.0
U07911,treatment,mobile,UK,5,0,1,0.0
U07912,control,desktop,US,4,0,1,0.0
U07913,control,desktop,US,6,0,1,0.0
U07914,treatment,console,UK,4,0,5,0.0
U07915,treatment,mobile,UK,6,1,4,11.28
U07916,control,desktop,US,7,0,6,0.0
U07917,control,desktop,CA,6,1,7,6.28
U07918,control,mobile,US,5,0,4,0.0
U07919,treatment,console,FR,6,0,0,0.0
U07920,treatment,mobile,US,8,0,2,0.0
U07921,treatment,console,UK,7,0,2,0.0
U07922,control,desktop,UK,3,0,6,0.0
U07923,treatment,mobile,US,2,0,3,0.0
U07924,control,desktop,CA,4,0,1,0.0
U07925,treatment,mobile,US,5,0,4,0.0
U07926,control,desktop,US,5,1,4,21.39
U07927,treatment,console,DE,5,0,4,0.0
U07928,treatment,desktop,DE,7,0,2,0.0
U07929,treatment,mobile,DE,5,0,1,0.0
U07930,treatment,mobile,US,5,0,3,0.0
U07931,treatment,desktop,CA,2,0,5,0.0
U07932,treatment,desktop,US,4,0,3,0.0
U07933,treatment,desktop,US,9,0,5,0.0
U07934,treatment,mobile,FR,5,0,0,0.0
U07935,treatment,console,CA,8,0,0,0.0
U07936,control,console,CA,4,0,7,0.0
U07937,treatment,desktop,US,3,0,3,0.0
U07938,control,mobile,FR,4,0,2,0.0
U07939,control,desktop,UK,9,1,5,3.16
U07940,treatment,mobile,FR,6,0,8,0.0
U07941,treatment,console,FR,2,1,3,4.87
U07942,control,console,US,6,0,3,0.0
U07943,control,console,US,8,0,5,0.0
U07944,control,mobile,FR,9,0,4,0.0
U07945,control,desktop,US,10,0,4,0.0
U07946,treatment,console,CA,4,0,2,0.0
U07947,control,mobile,FR,4,0,2,0.0
U07948,treatment,mobile,FR,7,0,3,0.0
U07949,treatment,mobile,US,2,0,4,0.0
U07950,control,desktop,DE,7,0,3,0.0
U07951,control,mobile,FR,5,1,7,6.14
U07952,treatment,mobile,US,6,0,5,0.0
U07953,treatment,desktop,UK,3,0,1,0.0
U07954,treatment,console,DE,3,0,2,0.0
U07955,treatment,console,US,6,0,3,0.0
U07956,treatment,console,UK,4,0,2,0.0
U07957,treatment,console,UK,11,0,5,0.0
U07958,control,desktop,US,7,0,6,0.0
U07959,control,console,US,2,0,4,0.0
U07960,treatment,mobile,UK,4,0,5,0.0
U07961,treatment,console,US,8,0,3,0.0
U07962,treatment,console,FR,4,0,0,0.0
U07963,treatment,desktop,US,4,1,3,55.09
U07964,treatment,mobile,US,3,0,1,0.0
U07965,treatment,mobile,US,4,0,3,0.0
U07966,control,mobile,US,6,0,2,0.0
U07967,control,mobile,DE,5,1,7,3.2
U07968,control,mobile,FR,3,0,3,0.0
U07969,treatment,mobile,FR,4,1,1,12.0
U07970,control,mobile,US,3,0,2,0.0
U07971,control,console,UK,3,0,3,0.0
U07972,treatment,desktop,DE,7,0,1,0.0
U07973,treatment,console,CA,4,0,2,0.0
U07974,control,mobile,CA,4,0,4,0.0
U07975,control,mobile,CA,10,1,5,44.15
U07976,control,mobile,US,3,0,3,0.0
U07977,control,console,FR,8,0,3,0.0
U07978,treatment,mobile,UK,2,0,3,0.0
U07979,control,desktop,UK,3,0,1,0.0
U07980,control,mobile,DE,4,0,3,0.0
U07981,control,mobile,UK,5,0,4,0.0
U07982,treatment,mobile,US,7,0,5,0.0
U07983,treatment,desktop,UK,6,0,11,0.0
U07984,treatment,mobile,UK,5,0,2,0.0
U07985,treatment,console,US,3,1,2,39.47
U07986,control,mobile,US,4,1,4,19.47
U07987,treatment,mobile,US,7,0,7,0.0
U07988,treatment,mobile,US,11,1,3,32.8
U07989,control,console,DE,4,0,4,0.0
U07990,treatment,desktop,UK,8,0,7,0.0
U07991,treatment,desktop,FR,6,0,2,0.0
U07992,control,desktop,UK,4,0,6,0.0
U07993,treatment,console,FR,2,0,3,0.0
U07994,control,mobile,CA,6,0,7,0.0
U07995,treatment,console,CA,5,0,0,0.0
U07996,control,console,US,5,0,5,0.0
U07997,control,mobile,FR,7,0,5,0.0
U07998,treatment,mobile,UK,4,0,4,0.0
U07999,control,desktop,CA,3,0,2,0.0
U08000,control,mobile,UK,4,0,6,0.0
U08001,treatment,mobile,US,7,0,4,0.0
U08002,control,mobile,US,2,0,2,0.0
U08003,control,mobile,FR,4,0,3,0.0
U08004,control,desktop,DE,4,1,3,12.87
U08005,treatment,desktop,US,4,0,3,0.0
U08006,control,desktop,UK,5,0,1,0.0
U08007,treatment,desktop,FR,2,1,3,15.81
U08008,treatment,mobile,CA,4,0,1,0.0
U08009,treatment,desktop,UK,3,0,4,0.0
U08010,control,console,DE,2,0,4,0.0
U08011,control,mobile,US,8,0,3,0.0
U08012,control,desktop,US,3,0,2,0.0
U08013,control,console,UK,4,0,7,0.0
U08014,treatment,desktop,DE,3,0,4,0.0
U08015,control,mobile,UK,3,0,3,0.0
U08016,treatment,mobile,FR,4,0,3,0.0
U08017,control,desktop,US,4,1,6,15.95
U08018,control,desktop,US,5,0,3,0.0
U08019,treatment,console,US,4,0,2,0.0
U08020,treatment,desktop,DE,5,0,1,0.0
U08021,control,mobile,UK,5,0,3,0.0
U08022,control,console,US,4,0,4,0.0
U08023,treatment,desktop,US,3,0,1,0.0
U08024,control,console,US,8,0,3,0.0
U08025,control,console,US,3,1,4,5.24
U08026,control,mobile,UK,5,0,0,0.0
U08027,control,desktop,UK,6,0,3,0.0
U08028,treatment,desktop,US,6,0,6,0.0
U08029,treatment,mobile,UK,6,0,5,0.0
U08030,treatment,desktop,US,7,1,6,9.41
U08031,control,mobile,UK,7,0,3,0.0
U08032,control,mobile,US,5,0,3,0.0
U08033,control,desktop,UK,10,0,5,0.0
U08034,control,mobile,US,2,0,2,0.0
U08035,control,console,FR,3,0,7,0.0
U08036,treatment,desktop,FR,8,0,1,0.0
U08037,control,console,US,8,0,2,0.0
U08038,treatment,desktop,UK,5,1,2,5.13
U08039,control,console,US,3,0,6,0.0
U08040,treatment,mobile,US,3,0,4,0.0
U08041,control,console,US,6,0,7,0.0
U08042,treatment,mobile,CA,5,1,5,30.46
U08043,control,console,US,2,0,3,0.0
U08044,control,desktop,CA,3,0,4,0.0
U08045,control,mobile,US,5,0,7,0.0
U08046,control,desktop,US,5,0,2,0.0
U08047,treatment,desktop,UK,5,1,6,45.45
U08048,treatment,mobile,UK,9,0,3,0.0
U08049,treatment,mobile,UK,5,0,2,0.0
U08050,treatment,mobile,CA,5,0,1,0.0
U08051,control,console,US,2,0,1,0.0
U08052,control,desktop,CA,2,0,4,0.0
U08053,treatment,mobile,FR,1,0,4,0.0
U08054,treatment,console,DE,4,0,5,0.0
U08055,treatment,desktop,CA,4,0,1,0.0
U08056,treatment,desktop,US,3,0,3,0.0
U08057,control,desktop,FR,5,0,0,0.0
U08058,treatment,mobile,DE,5,0,1,0.0
U08059,treatment,mobile,US,6,0,6,0.0
U08060,control,console,DE,4,0,4,0.0
U08061,treatment,console,CA,3,0,1,0.0
U08062,treatment,console,CA,7,0,8,0.0
U08063,treatment,mobile,UK,5,0,1,0.0
U08064,treatment,console,UK,4,0,3,0.0
U08065,control,mobile,US,5,0,2,0.0
U08066,control,desktop,FR,7,1,4,26.2
U08067,treatment,mobile,UK,4,1,4,5.14
U08068,control,console,DE,3,0,4,0.0
U08069,treatment,console,US,7,0,7,0.0
U08070,control,mobile,CA,5,0,4,0.0
U08071,control,console,FR,3,0,3,0.0
U08072,treatment,desktop,US,3,0,5,0.0
U08073,treatment,mobile,US,3,0,4,0.0
U08074,control,mobile,FR,7,0,2,0.0
U08075,control,desktop,US,3,0,1,0.0
U08076,control,mobile,US,4,0,3,0.0
U08077,control,mobile,CA,5,0,3,0.0
U08078,treatment,console,DE,3,0,2,0.0
U08079,treatment,desktop,CA,4,0,5,0.0
U08080,control,console,US,6,0,2,0.0
U08081,control,desktop,DE,5,0,1,0.0
U08082,treatment,desktop,CA,2,0,0,0.0
U08083,control,console,DE,1,0,2,0.0
U08084,treatment,mobile,CA,5,0,6,0.0
U08085,treatment,mobile,FR,5,0,3,0.0
U08086,treatment,desktop,UK,4,0,3,0.0
U08087,control,console,US,7,0,5,0.0
U08088,control,mobile,DE,3,0,1,0.0
U08089,treatment,console,FR,6,0,7,0.0
U08090,control,console,FR,4,0,5,0.0
U08091,control,desktop,US,6,0,2,0.0
U08092,control,mobile,DE,3,0,1,0.0
U08093,control,mobile,DE,8,0,3,0.0
U08094,treatment,desktop,US,4,0,3,0.0
U08095,treatment,mobile,US,5,0,2,0.0
U08096,control,mobile,CA,9,1,6,11.11
U08097,control,mobile,US,6,0,3,0.0
U08098,treatment,console,UK,5,0,1,0.0
U08099,control,mobile,US,4,0,1,0.0
U08100,treatment,desktop,UK,5,1,3,40.85
U08101,control,mobile,DE,6,0,5,0.0
U08102,control,mobile,CA,4,0,3,0.0
U08103,treatment,mobile,DE,8,1,5,7.38
U08104,control,console,FR,4,0,7,0.0
U08105,treatment,desktop,DE,6,0,3,0.0
U08106,treatment,mobile,US,3,0,0,0.0
U08107,control,console,US,4,0,5,0.0
U08108,control,mobile,US,6,0,3,0.0
U08109,control,console,US,4,0,8,0.0
U08110,control,mobile,UK,7,0,5,0.0
U08111,control,console,DE,6,0,5,0.0
U08112,control,console,UK,5,0,0,0.0
U08113,treatment,console,US,2,0,3,0.0
U08114,treatment,mobile,US,2,0,1,0.0
U08115,control,desktop,CA,5,0,3,0.0
U08116,treatment,console,US,8,0,5,0.0
U08117,control,desktop,FR,6,0,3,0.0
U08118,control,mobile,US,7,1,3,6.88
U08119,control,desktop,US,2,1,1,1.76
U08120,control,mobile,UK,6,1,4,58.11
U08121,treatment,desktop,UK,9,1,4,34.11
U08122,control,mobile,US,6,0,5,0.0
U08123,control,desktop,US,2,0,2,0.0
U08124,treatment,mobile,DE,4,0,3,0.0
U08125,treatment,mobile,UK,5,0,6,0.0
U08126,treatment,mobile,US,4,0,2,0.0
U08127,treatment,console,UK,2,0,2,0.0
U08128,control,desktop,FR,9,0,7,0.0
U08129,treatment,desktop,US,6,0,10,0.0
U08130,control,console,US,6,1,0,1.18
U08131,control,desktop,DE,4,0,1,0.0
U08132,treatment,mobile,US,3,0,3,0.0
U08133,control,desktop,UK,4,0,2,0.0
U08134,treatment,mobile,US,6,0,0,0.0
U08135,control,desktop,CA,4,0,3,0.0
U08136,control,mobile,FR,6,0,6,0.0
U08137,treatment,console,US,7,0,1,0.0
U08138,control,desktop,US,3,0,2,0.0
U08139,control,mobile,US,4,1,7,13.75
U08140,treatment,desktop,US,4,0,2,0.0
U08141,control,mobile,CA,2,0,2,0.0
U08142,treatment,mobile,UK,4,0,2,0.0
U08143,treatment,console,UK,8,0,2,0.0
U08144,control,console,UK,5,0,3,0.0
U08145,treatment,desktop,FR,4,0,9,0.0
U08146,control,desktop,US,3,0,4,0.0
U08147,treatment,mobile,US,2,0,2,0.0
U08148,control,mobile,US,3,0,4,0.0
U08149,treatment,desktop,UK,2,0,6,0.0
U08150,control,desktop,UK,5,0,3,0.0
U08151,control,mobile,CA,8,0,3,0.0
U08152,control,mobile,DE,3,0,1,0.0
U08153,treatment,mobile,DE,5,0,4,0.0
U08154,treatment,mobile,US,6,0,0,0.0
U08155,control,mobile,US,5,0,2,0.0
U08156,treatment,mobile,FR,2,0,3,0.0
U08157,treatment,desktop,UK,8,1,7,30.02
U08158,treatment,mobile,DE,6,0,2,0.0
U08159,treatment,mobile,US,3,0,2,0.0
U08160,control,desktop,US,5,0,6,0.0
U08161,control,console,US,5,0,3,0.0
U08162,control,mobile,FR,6,0,5,0.0
U08163,control,mobile,CA,4,0,3,0.0
U08164,control,desktop,UK,4,0,7,0.0
U08165,treatment,mobile,UK,5,0,7,0.0
U08166,treatment,mobile,DE,2,0,4,0.0
U08167,control,desktop,FR,5,1,4,10.37
U08168,control,mobile,US,3,0,5,0.0
U08169,treatment,console,CA,6,1,6,24.2
U08170,control,console,FR,7,0,3,0.0
U08171,treatment,mobile,UK,5,0,3,0.0
U08172,control,mobile,UK,7,0,5,0.0
U08173,treatment,console,UK,6,0,4,0.0
U08174,control,desktop,FR,4,0,2,0.0
U08175,control,console,US,6,0,2,0.0
U08176,treatment,console,CA,6,0,7,0.0
U08177,treatment,mobile,DE,4,0,0,0.0
U08178,control,mobile,DE,1,1,2,20.63
U08179,treatment,mobile,UK,7,0,2,0.0
U08180,treatment,console,UK,5,0,2,0.0
U08181,control,mobile,CA,5,0,5,0.0
U08182,control,desktop,US,10,1,8,16.41
U08183,treatment,desktop,CA,2,0,5,0.0
U08184,control,console,US,4,0,5,0.0
U08185,treatment,console,DE,5,0,3,0.0
U08186,control,mobile,US,4,0,1,0.0
U08187,control,mobile,UK,3,0,0,0.0
U08188,control,desktop,US,5,1,2,18.02
U08189,treatment,console,CA,10,0,3,0.0
U08190,treatment,desktop,US,7,0,0,0.0
U08191,treatment,desktop,US,5,0,3,0.0
U08192,control,console,DE,5,0,4,0.0
U08193,treatment,mobile,FR,1,0,4,0.0
U08194,control,mobile,FR,2,0,1,0.0
U08195,treatment,console,US,5,0,2,0.0
U08196,treatment,desktop,US,6,1,6,6.92
U08197,control,console,US,4,1,3,16.68
U08198,treatment,mobile,CA,5,0,5,0.0
U08199,treatment,desktop,CA,4,0,3,0.0
U08200,treatment,mobile,DE,3,0,4,0.0
U08201,treatment,mobile,US,6,0,3,0.0
U08202,control,mobile,CA,7,1,3,9.22
U08203,treatment,desktop,UK,6,0,4,0.0
U08204,treatment,mobile,UK,3,0,4,0.0
U08205,control,mobile,US,8,0,4,0.0
U08206,control,mobile,DE,7,0,4,0.0
U08207,treatment,mobile,UK,3,0,8,0.0
U08208,treatment,desktop,US,3,0,4,0.0
U08209,treatment,desktop,FR,4,0,7,0.0
U08210,control,desktop,DE,2,0,2,0.0
U08211,treatment,mobile,UK,2,0,1,0.0
U08212,treatment,desktop,US,2,0,3,0.0
